,name,city,address,postcode,lat,lng,bubble_rating,star_rating,review_count,air_conditioning,free_internet,free_high_speed_internet_(_wifi_),public_wifi,wheelchair_access,restaurant,family_rooms,accessible_rooms,pets_allowed_(_dog_/_pet_friendly_),paid_wifi,refrigerator_in_room,kitchenette,microwave,paid_internet,chaine,rating_std
3110,hotel d'espagne,Lourdes,9 avenue du Paradis,65100,43.094017,-0.052705,4.5,3,56.0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0.6140093618857639
3112,hotel d'irlande,Lourdes,21 rue Sainte Marie,65100,43.0954,-0.055531,4.0,3,31.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.3021315907691854
3113,hotel arcades,Lourdes,13 avenue du Paradis,65100,43.093746,-0.052975,3.5,3,56.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.4775628370222608
3114,hotel-residence saint jean,Lourdes,1 avenue du Paradis,65100,43.09507,-0.052187,4.0,2,121.0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1.1792878220345624
3115,beau site lourdes hotel,Lourdes,36 avenue Peyramale,65100,43.09323,-0.055093,4.5,3,48.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.5262937387592261
3116,hotel la source,Lourdes,8 rue du Docteur Boissarie,65100,43.09869000000001,-0.05067,4.0,3,39.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.38010103354833
3117,saint clair hotel,Lourdes,34 boulevard du Gave,65100,43.089855,-0.053315,4.5,0,30.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.3289335867245164
3118,la regence,Lourdes,11 rue Baron Duprat,65100,43.09636,-0.04783,4.0,2,35.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.3411163121587577
3119,hotel des rosiers,Lourdes,"Avenue Peyramale, 2 rue Saint Dominique",65100,43.09225,-0.056026,4.0,3,42.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.40933957459050924
3120,hotel alliance,Lourdes,9 rue Louis Pomes - Bp 116,65100,43.09166,-0.053770000000000005,4.5,3,12.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.13157343468980653
3121,hotel acropolis,Lourdes,5 boulevard de la Grotte,65100,43.09938,-0.0459,4.0,3,32.0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0.3118777711165785
3122,hotel esplanade eden,Lourdes,12 Esplanade du Paradis,65100,43.09099000000001,-0.054429999999999985,4.0,3,35.0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.3411163121587577
3124,hotel jeanne d'arc,Lourdes,1 rue Alsace Lorraine,65100,43.094208,-0.054719,3.5,3,92.0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0.7845675179651428
3125,hotel calvaire-capri,Lourdes,9 rue du Calvaire,65100,43.094124,-0.055278,4.5,1,40.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.4385781156326885
3126,de geneve,Lourdes,34 boulevard de la Grotte,65100,43.09834,-0.047828,4.0,2,45.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.4385781156326885
3127,saint louis de france,Lourdes,5 avenue du Paradis,65100,43.09461,-0.05242,4.0,3,64.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.623755542233157
3128,du chateau fort,Lourdes,31 boulevard de la Grotte,65100,43.09821,-0.04639,4.0,0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.19492360694786154
3129,saint contard,Lourdes,2 Esplanade du Paradis,65100,43.08998,-0.05378,5.0,2,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10964452890817213
3131,stella matutina,Lourdes,9 rue Massabielle,65103,43.095043,-0.054921000000000005,4.0,3,60.0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0.5847708208435847
3133,logis du lavedan,Aspin-en-Lavedan,D 13 (Pont Neuf),65100,43.06953,-0.0448,4.5,2,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15350234047144098
3134,hotel du petit languedoc,Lourdes,4 avenue du Paradis,65100,43.09221,-0.053501,4.5,2,40.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.4385781156326885
3135,hotel estival-arriel,Lourdes,Rue des Carrieres Peyramale,65100,43.094948,-0.055491999999999986,3.5,3,51.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4349232980024161
3136,hotel la coupole,Lourdes,20 boulevard de la Grotte,65100,43.098217,-0.047044,4.0,2,54.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5262937387592261
3137,ariane,Lourdes,"4, rue St. Felix",65100,43.09482,-0.05461,3.5,3,41.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.34964421996272665
3138,hotel montfort,Lourdes,13 quai Saint Jean,65100,43.098022,-0.050407,4.0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14619270521089617
3139,hotel notre-dame de france,Lourdes,8 avenue Peyramale,65100,43.09492,-0.053523,3.5,3,31.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.26436514192303723
3140,le louvre vincenette hotel,Lourdes,99 rue de la Grotte,65100,43.095215,-0.051894,4.5,3,15.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0.1644667933622582
3142,premiere classe lourdes,Lourdes,45 avenue Alexandre Marqui,65100,43.106323,-0.040335,3.5,1,132.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1.1256838301239005
3143,hotel de paris,Lourdes,7 rue Sainte Marie,65105,43.096184,-0.054764,3.5,3,37.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.31553258874685086
3144,comfort hotel gloria,Lourdes,Quartier Peyramale 3 rue du Calvaire,65100,43.09391,-0.054720000000000005,3.5,3,10.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.08527907803968943
3145,hotel helios virgo maria,Lourdes,"6-8, avenue Helios",65100,43.098843,-0.044741,4.0,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09746180347393077
3146,hotel du centre,Lourdes,18 avenue General Baron Maransin,65100,43.09746,-0.04583,4.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09746180347393077
3147,croix des bretons hotel,Lourdes,7 rue Marie Saint Frai,65100,43.09549000000001,-0.054110000000000005,3.5,3,54.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.4605070214143229
3148,hotel maria,Lourdes,12 chaussee du Bourg,65100,43.094383,-0.047878,5.0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.012182725434241346
3149,hotel restaurant des sanctuairs,Lourdes,5 Place de la Merlasse,65100,,,5.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012182725434241346
3150,roses de lisieux,Lourdes,85 rue du Bourg,65100,,,5.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012182725434241346
3151,hotel acadia,Lourdes,10 rue de la Reine Astrid,65100,43.09435,-0.056,4.0,3,32.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.3118777711165785
3152,adonis lourdes,Lourdes,13 boulevard de la Grotte,65100,43.099045,-0.046088,4.0,2,61.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5945170011909777
3153,hotel & pavillon d'italie,Lourdes,26 avenue Peyramale,65100,,,3.5,2,3.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.025583723411906827
3154,hotel sainte-elisabeth,Lourdes,"19, rue du Reverend Pere de Foucauld",65100,43.095036,-0.051554,4.0,0,7.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.06822326243175154
3155,hotel sainte bernadette,Lourdes,10 avenue de la Gare,65100,43.099625,-0.043478,4.5,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04385781156326885
3156,hotel aux armes de belgique,Lourdes,24 boulevard de la Grotte,65100,43.098152,-0.047272,4.5,2,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.021928905781634426
3157,hotel florence,Lourdes,42 rue de Pau,65100,43.09922,-0.05034,4.5,0,8.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.0877156231265377
3158,hotel notre dame de fourviere,Lourdes,15 rue du Reverend Pere de Foucault,65100,43.09515800000001,-0.050815,4.0,2,9.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0877156231265377
3159,residences les marquises,Aspin-en-Lavedan,9 impasse Brenjot,65100,43.07629,-0.047469,3.5,1,27.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0.23025351070716146
3160,campanile lourdes,Lourdes,45 avenue Alexandre Marqui,65100,43.10639000000001,-0.040271,3.5,3,136.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1.1597954613397763
3161,hotel galilee et windsor,Lourdes,10 avenue Peyramale,65100,43.09466,-0.053570000000000007,3.5,3,57.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.4860907448262297
3162,hotel maris stella,Lourdes,35 rue Latour de Brie,65100,43.099007,-0.050267,4.0,0,9.0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0.0877156231265377
3164,residence foch,Lourdes,13 avenue du Marechal Foch,65100,43.090717,-0.046029,3.5,3,53.0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0.451979113610354
3166,grand hotel royal,Lourdes,2 rue Saint Joseph,65100,,,4.0,0,11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.10720798382132385
3167,hotel saint pierre,Lourdes,4 Passage de la Fontaine,65100,43.097855,-0.047035,3.5,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07675117023572049
3168,hotel gloria avenue,Lourdes,30 avenue Peyramale,65100,43.093437,-0.05473,3.5,3,18.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.15350234047144098
3169,notre-dame de lourdes hotel,Lourdes,30 Ave. Bernadette Soubirous,65104,43.09652,-0.053820000000000014,3.5,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08527907803968943
3170,hotel de l'etoile,Lourdes,9 avenue Antoine Beguere,65100,43.100178,-0.054066,4.0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16568506590568233
3171,hotel du commerce et de navarre,Lourdes,11 rue Basse,65100,43.09677,-0.046827,4.0,0,2.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.019492360694786156
3172,hotel concorde,Lourdes,7 rue du Calvaire,65100,43.09413,-0.05514,4.0,0,10.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.09746180347393077
3173,myosotis,Lourdes,5 rue de la Reine Astrid,65100,,,4.0,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03898472138957231
3174,hotel roc de massabielle,Lourdes,3 rue de la Reine Astrid,65100,43.094593,-0.056262,4.0,3,21.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.20466978729525462
3175,hotel corona,Lourdes,4 rue du Calvaire,65100,43.094414,-0.055251,3.5,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051167446823813655
3176,hotel sainte suzanne,Lourdes,24 avenue Peyramale,65100,43.09381,-0.05426,4.0,3,17.0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0.16568506590568233
3177,hotel printania,Lourdes,Quartier Peyramale 5 rue Alsace Lorraine,65100,43.09471,-0.05501,3.5,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06822326243175154
3178,hotel luxembourg,Lourdes,7 rue Msgr Rodhain,65100,43.093975,-0.056314,4.0,2,17.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.16568506590568233
3179,hotel florida,Lourdes,3 rue des Carrieres de Peyramale,65100,43.094406,-0.055543,3.5,3,40.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.3411163121587577
3180,hotel lys de marie,Lourdes,"18, avenue Peyramale",65100,43.094154,-0.053978,3.5,3,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33258840435478876
3181,hotel de la providence,Lourdes,11 rue Massabielle,65100,43.09517,-0.05521,3.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03654817630272404
3182,arriel astrid,Lourdes,"12, rue de Carrieres Peyramales",65100,,,4.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019492360694786156
3183,hotel restaurant saint-avit,Lourdes,32 rue de l Egalite,65100,43.094765,-0.051215,4.0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.009746180347393078
3184,hotel adriatic,Lourdes,4 rue Baron Duprat,65100,,,2.5,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012182725434241346
3185,hotel saint christophe,Lourdes,75 rue du Bourg,65100,43.09767,-0.04797,3.0,2,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10964452890817213
3186,hotel du printemps,Lourdes,27 boulevard de la Grotte,65100,43.098537,-0.046091,4.0,1,8.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.07796944277914462
3187,hotel restaurant au vieux lourdes,Lourdes,52 rue du Bourg,65100,,,3.5,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03411163121587577
3188,hotel chalet saint louis,Lourdes,15 boulevard de la Grotte,65100,43.098885,-0.046203,3.5,1,29.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.24730932631509933
3189,hotel cazaux,Lourdes,2 Chemin des Rochers,65100,43.09284,-0.04789,4.0,2,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10720798382132385
3190,villa mariale,Lourdes,15 avenue du Paradis,65100,43.093002,-0.052689,3.5,3,46.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.3922837589825714
3191,hotel normandie,Lourdes,15 rue Marie Saint Frai,65100,,,4.5,0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06578671734490327
3192,america hotel lourdes,Lourdes,6 B rue de la Reine Astrid,65100,43.09467,-0.056565,3.5,3,46.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.3922837589825714
3193,hotel marquette,Lourdes,9 quai Saint Jean,65100,43.097942,-0.050202,3.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051167446823813655
3195,hotel duchesse anne,Lourdes,16 boulevard de la Grotte,65100,43.098198,-0.046758,3.5,2,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11086280145159626
3196,notre dame auxiliatrice,Lourdes,28 boulevard de la Grotte,65100,,,3.5,2,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596953546277826
3197,hotel des pays bas,Lourdes,11 rue Louis Pomes,65100,43.09146,-0.05369,3.0,3,8.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.058477082084358464
3198,hotel sainte agnes,Lourdes,13 Rue Marie Sainte-Frai,65100,,,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04385781156326885
3199,a la croix de malte,Lourdes,5 rue des Pyrenees,65100,43.094692,-0.049381,3.0,2,32.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.23390832833743386
3200,saint lazare,Lourdes,7 rue Saint Felix,65100,43.094585,-0.054481,3.0,3,30.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.21928905781634425
3201,hotel de nevers,Lourdes,13 avenue General Baron Maransin,65100,43.09786,-0.04564,3.0,2,31.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.22659869307688904
3202,hotel lisieux,Lourdes,8 rue de la Reine Astrid,65100,43.09448,-0.055928,3.5,3,36.0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0.30700468094288197
3203,hotel national,Lourdes,1 rue Saint Felix,65100,43.095146,-0.05412,3.5,0,33.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.2814209575309751
3204,hotel metropole,Lourdes,17 rue des Carrieres de Peyramale,65100,43.0954,-0.05504,3.0,3,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1754312462530754
3205,tara hotel,Lourdes,6 avenue Peyramale,65100,43.094982,-0.0535,3.0,3,32.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.23390832833743386
3206,excelsior hotel,Lourdes,83 boulevard de la Grotte,65100,43.09823,-0.050149,3.0,3,47.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.34355285724560597
3207,hotel ave santa lucia,Lourdes,52 avenue Peyramale,65100,,,3.5,2,6.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.051167446823813655
3208,hotel ocean,Lourdes,6 avenue General Baron Maransin,65100,43.098995,-0.045662,3.0,2,10.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.07309635260544808
3209,hotel de biarritz,Lourdes,7 Place Jeanne D Arc,65100,,,3.5,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051167446823813655
3210,hotel des cercles catholiques,Lourdes,18 boulevard de la Grotte,65100,,,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007309635260544808
3211,hotel saint daniel,Lourdes,8 Chemin de l Arrouza,65100,,,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007309635260544808
3212,hotel du gave,Lourdes,28 avenue Peyramale,65100,43.093643,-0.054499,2.5,0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05482226445408606
3213,hotel du musee,Lourdes,77 boulevard de la Grotte,65104,43.098373,-0.049386,3.0,2,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13157343468980653
3214,grand hotel de la basilique,Lourdes,32 Ave. Bernadette Soubirous,65100,43.096577,-0.054108,3.5,0,15.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.12791861705953414
3215,hotel des arts,Lourdes,89 rue de la Grotte,65100,43.095573,-0.051336,3.5,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051167446823813655
3216,hotel la croix des nordistes,Lourdes,29 boulevard de la Grotte,65100,43.098343,-0.046266,3.0,2,28.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20466978729525462
3217,hotel le milan,Lourdes,39 boulevard de la Grotte,65100,43.09802,-0.04719,2.0,0,5.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.024365450868482692
3218,hotel les gentianes,Aspin-en-Lavedan,9 impasse Brenjot,65100,43.076206,-0.047265,3.0,0,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.014619270521089616
3219,le provence et beaulieu,Lourdes,50 avenue Peyramale,65100,,,2.5,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012182725434241346
3220,hotel saint-jean baptiste,Lourdes,26 rue Basse,65100,43.097855,-0.046604,2.5,2,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05482226445408606
3221,sainte catherine hotel,Lourdes,10 Esplanade du Paradis,65100,43.09074,-0.05421,3.0,3,40.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.29238541042179234
3222,hotel saint savin,Lourdes,27 rue des Pyrenees,65100,43.09309,-0.04954,2.5,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01827408815136202
3223,albion hotel,Lourdes,6 A rue de la Reine Astrid,65100,43.0949,-0.05655,3.0,3,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16081197573198577
3224,hotel restaurant la rotonde,Lourdes,59 rue de la Grotte,65100,43.0949,-0.049721,3.0,2,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08040598786599289
3226,hotel christian cluny,Lourdes,24 avenue Bernadette Soubirous,65105,,,2.5,0,9.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.05482226445408606
3227,flandria,Lourdes,65 boulevard de la Grotte,65100,,,3.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058477082084358464
3228,hotel saint roch,Lourdes,6 Place Jeanne D Arc,65100,43.09798,-0.04634,2.0,0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.024365450868482692
3229,hotel restaurant le pavillon bleu,Lourdes,15 rue des Pyrenees,65100,43.09436,-0.049339,3.5,0,6.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.051167446823813655
3230,hotel de rome,Lourdes,55 rue de la Grotte,65100,43.09502,-0.04909,2.5,2,17.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.10355316619105145
3231,hotel des ambassadeurs,Lourdes,66 boulevard de la Grotte,65100,43.098373,-0.050175,2.0,3,22.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.10720798382132385
3232,hotel aneto lourdes,Lourdes,"5, Rue St Felix",65104,,,2.5,3,25.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.15228406792801683
3233,saint julien,Lourdes,41 boulevard de la Grotte,65100,43.09800300000001,-0.047371,2.5,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01827408815136202
3234,grand hotel d'angleterre,Lourdes,4 rue Saint Joseph,65100,43.09633,-0.054652,3.0,0,6.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.04385781156326885
3235,hotel du monge,Lourdes,49 avenue Alexandre Marqui,65100,43.104717,-0.041728,1.5,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029238541042179232
3236,hotel bourgogne et bretagne,Lourdes,20 Ave. Peyramale,65100,,,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004873090173696539
3237,hotel lavalliere croix blanche,Lourdes,3 rue de l Arberet,65100,43.09463,-0.05209,2.0,2,13.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.063350172258055
3238,hotel-restaurant chalet des edelweiss,Lourdes,3 Petite rue de la Paix,65100,43.094425,-0.047573,2.5,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012182725434241346
3239,hotel central,Lourdes,3 rue Massabielle,65100,43.09480300000001,-0.053972000000000006,2.0,3,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.058477082084358464
3240,hotel saint-charles,Lourdes,75 boulevard de la Grotte,65100,43.09845,-0.04924,4.0,0,3.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.029238541042179232
3241,hotel marial,Lourdes,77 rue de la Grotte,65100,43.095524,-0.050655,2.0,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24365450868482694
3242,les charentes poitou,Lourdes,8 Place Jeanne D Arc,65100,43.098,-0.04624,1.5,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007309635260544808
3243,hotel helianthe,Lourdes,5 Rue Bernadette-Soubirous,65100,43.097965,-0.050105,2.5,3,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06700498988832741
3244,barcelone,Lourdes,22 Place du Champ Commun,65100,43.093876,-0.047659,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024365450868482695
3245,hotel saint martin,Lourdes,8 boulevard de la Grotte,65100,,,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024365450868482695
3294,ruc hotel,Cannes,13 boulevard de Strasbourg,06400,43.5545,7.0286300000000015,4.0,3,121.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1792878220345624
3311,hotel chalet de l'isere,Cannes,42 avenue de Grasse,06400,43.554672,7.0122339999999985,4.5,3,51.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.5591870974316778
3313,hotel athenee cannes,Cannes,6 rue Lecerf,06400,43.552814,7.025542999999999,4.5,3,79.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.8661917783745597
3319,hotel les orangers,Cannes,1 rue des Orangers,06400,43.55213,7.008082000000001,4.0,3,77.0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0.750455886749267
3322,hotel brimer,Cannes,9 rue Jean Daumas,06400,43.55284,7.0253380000000005,4.0,2,98.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9551256740445216
3324,hotel i'hotera,Cannes,"14, rue du 24 Aout",06400,43.553364,7.019518,4.5,0,31.0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.3398980396153336
3325,hotel des allees,Cannes,6 rue Emile Negrin,06400,43.552357,7.014626,5.0,3,69.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8406080549626529
3327,hotel 7 art,Cannes,23 rue Marechal Joffre,06400,43.55367,7.016778,4.5,3,91.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.9977652130643663
3328,hotel abrial cannes centre,Cannes,24 boulevard de Lorraine,06400,43.5532,7.027239999999999,3.5,3,103.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.8783745038088011
3332,hotel esperanto,Cannes,26 av Jean de Lattre de Tassigny,06400,43.55634000000001,7.0128270000000015,4.5,2,75.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8223339668112909
3335,hotel moliere,Cannes,5 rue Moliere,06400,43.55171,7.025289999999999,4.5,3,34.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.37279139828778524
3337,hotel de france cannes,Cannes,85 Rue d'Antibes,06400,43.552475,7.02394,4.0,3,87.0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0.8479176902231977
3338,hotel des congres et festivals,Cannes,12 rue Teisseire,06400,43.55299,7.02324,4.5,3,15.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1644667933622582
3339,le massena residence cannes,Cannes,1 avenue de Lyon,06400,43.5651,7.018373,4.0,3,82.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.7991867884862324
3340,hotel couleurs du sud,Cannes,5 rue Jean Dolfus,06400,43.54995,7.007971,4.0,0,69.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.6724864439701224
3341,amiraute,Cannes,17 rue Marechal Foch,06400,43.55353,7.01848,4.0,2,108.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0525874775184523
3343,hotel simone,Cannes,16 rue Helene Vagliano,06400,43.55346,7.02165,4.0,2,24.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.23390832833743386
3346,hotel bellevue,Cannes,47 avenue de Grasse,06400,43.553764,7.014325,3.5,2,89.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.758983794553236
3347,appia hotel,Cannes,6 rue Marceau,06400,43.55297,7.02451,3.5,2,71.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605481454081795
3348,hotel plm,Cannes,3 rue Hoche,06400,43.553158,7.019191,3.5,2,43.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.36670003557066455
3349,hotel oxford,Cannes,148 boulevard de la Republique,06400,43.564396,7.021371,4.0,3,111.0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1.0818260185606317
3350,hotel le mistral,Cannes,13 rue des Belges,06400,43.55184000000001,7.01916,4.0,2,49.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4775628370222608
