,name,city,address,postcode,lat,lng,bubble_rating,star_rating,review_count,air_conditioning,free_internet,free_high_speed_internet_(_wifi_),public_wifi,wheelchair_access,restaurant,family_rooms,accessible_rooms,pets_allowed_(_dog_/_pet_friendly_),paid_wifi,refrigerator_in_room,kitchenette,microwave,paid_internet,chaine,rating_std,rating_std2
16340,hotel du centre,Hagondange,7 rue Anatole France,57300,49.252018,6.167366,3.5,2,59.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5031465604341676,0.733448956474176
16348,kyriad chantilly,Chantilly,Rue des Fougeres,60500,49.203094,2.460092,3.0,2,81.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.5920804561041294,0.7730100553087307
16352,hotel l'avenue,Chantilly,3 avenue du Marechal Joffre,60500,49.192978,2.465334,3.0,2,65.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.4751262919354125,0.6971132178765385
16356,hipotel hostellerie du lys,Lamorlaye,63 7e avenue,60260,49.16609,2.41336,3.0,3,52.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.38010103354833,0.6354470374628823
16357,b&b hotel creil chantilly,Creil,53 rue Rouget de Lisle,60100,49.24444,2.47306,3.0,2,54.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.39472030406941966,0.6449341421419064
16365,le retour de peche,Ploermel,70 rue de la Gare,56800,,,3.0,2,18.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13157343468980653,0.47416625791947387
16366,le thy,Ploermel,8 boulevard Foch,56800,47.93195,-2.40117,3.5,0,24.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.20466978729525462,0.5674246245912556
16369,hotel san francescu,Santa Lucia di Moriani,Chemin de Valicella,20230,42.73248,9.44777,3.0,3,49.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3581721277666956,0.6212163804443462
16370,domaine de l'avidanella,Santa Lucia di Moriani,A Vidanella,20230,42.38433,9.530402,3.5,0,20.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.17055815607937885,0.5484504152332076
16372,l'hotel costa verde,San-Nicolao,"RN 198, Moriani Plage",20230,42.374912,9.528662,3.0,2,27.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.19736015203470983,0.516858228975082
16380,la dousseine,Dreux,47 route de Sorel,28260,48.849686,1.425253,3.5,2,31.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.26436514192303723,0.6006294909678397
16382,formule 1 dreux,Dreux,7 rue des Livraindieres,28100,48.748623,1.354445,2.5,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01827408815136202,0.33821592019208413
16383,stars dreux hotel,Dreux,"ZI Nord, rue du Bas Buisson",28100,48.747124,1.351395,2.5,2,25.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.15228406792801683,0.4425740716613484
16384,premiere classe dreux,Dreux,40 avenue Winston Churchill,28100,48.74174,1.38761,2.5,0,144.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.877156231265377,1.0070568000632778
16385,lemon hotel - dreux,Dreux,7 rue des Livraindieres,28100,48.74854000000001,1.35432,2.0,1,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14131961503719961,0.3967512283846868
16386,hotel normandy,Dreux,35 Rue Des Bois De Sabots,28100,,,1.0,0,2.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.004873090173696539,0.13908120994844325
16390,hotel golf parc,La Chaussee-d'Ivry,505 rue des Moulins,28260,48.883,1.472056,3.5,3,32.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.2728930497270062,0.6053730433073516
16391,le moulin des planches,Montigny-sur-Avre,Lieu Dit le Moulin des Planches,28270,,,3.5,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025583723411906827,0.46781002546150335
16395,le nouvel hotel,Domme,1 Grande rue,24250,44.80244,1.214675,3.5,0,10.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.08527907803968943,0.5010148918380875
16398,cote figue,Domme,1 Porte del Bos,24250,,,3.5,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21319769509922357,0.5721681769307676
16405,hotel de l'ecu,Jonzac,3 Place Fillaudeau,17500,45.44657,-0.431813,3.5,2,81.0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.6907605321214844,0.8378071079434404
16406,hotel les thermes,Jonzac,8 Place de l Eglise,17500,45.445225,-0.43743,3.5,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1620302482754099,0.5437068628936955
16414,le moulin de cierzac hotel,Cierzac,16 route de Cognac,17520,45.57376,-0.309291,3.5,2,41.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.34964421996272665,0.6480650143629598
16415,hotel le duguesclin,Grandcamp-Maisy,4 Quai Crampon,14450,49.389275,-1.046119,3.0,0,101.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.7382731613150256,0.867881102098971
16420,hotel de france,Isigny-sur-Mer,rue Emile Demagny,14230,49.31842,-1.10114,3.5,2,86.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.7334000711413291,0.8615248696410004
16426,residence le mail plage,La Couarde-sur-Mer,Residence le Mail Plage 17 avenue du Mail,17670,46.19162,-1.426907,3.0,3,58.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.42395884511159887,0.6639083514999544
16427,hotel les mouettes,La Couarde-sur-Mer,28 Grande rue,17670,46.19431,-1.424416,3.0,0,26.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.190050516774165,0.51211467663557
16430,adonis ile de re - appart-hotel perle de re,La Couarde-sur-Mer,26 avenue du Peux Ragot,17670,46.192833,-1.433073,3.5,3,97.0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0.8272070569849874,0.9137039453756325
16438,hotel & restaurant du port meze,Meze,36 boulevard du Port,34140,43.42402,3.606542,3.5,0,45.0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.38375585117860245,0.6670392237210079
16442,hotel les terrasses du lido,Sete,La Corniche 1 Rond Point de l Europe,34200,,,3.5,0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04263953901984471,0.4772971301405274
16444,best western hotel des thermes,Balaruc-les-Bains,impasse du Lamparo,34540,43.438335,3.677228,3.5,3,41.0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0.34964421996272665,0.6480650143629598
16446,hotel la conga,Sete,62 Corniche de Neuburg,34200,43.39393,3.666151,3.0,0,90.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.6578671734490328,0.8157020263643389
16467,hotel bureau la cigaliere,Le Beausset,537 Chemin de la Pierre Mouraou,83330,43.208263,5.814962,3.5,0,46.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3922837589825714,0.67178277606052
16477,galerie des arcades,Biot,14 Place des Arcades,06410,43.62704,7.099241,3.5,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17055815607937885,0.5484504152332076
16481,auberge de la vallee verte,Biot,3400 route de Valbonne,06410,43.63319,7.069539999999999,3.5,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03411163121587577,0.47255357780101537
16482,nemea appart'hotel residence green side,Sophia Antipolis,45 Rue Henri Poincare,06410,43.61951,7.074337,3.0,3,100.0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0.7309635260544808,0.8631375497594589
16483,hotel pilotel,Antibes,120 Chemin des Groules,06600,43.61445,7.11856,3.0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24852759885852346,0.5500630953516661
16491,domaine des 7 fontaines,Vienne,622 Route des 7 Fontaines,38200,45.556946,4.857271,3.0,3,64.0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0.4678166566748677,0.6923696655370264
16492,premiere classe lyon sud - vienne,Vienne,Zone Industrielle Estressin 19 Chemin des Mines,38200,45.542885,4.854631,2.5,1,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3532990375929991,0.5991112988652447
16495,hotel du midi,Pont-Eveque,Place Claude Barbier,38780,45.530144,4.912998,3.5,0,28.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.2387814185111304,0.5863988339493037
16498,hotel le baraton,Septeme,Lieu dit Le Baraton,38780,45.54539000000001,4.94934,3.0,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13888306995035135,0.47890981025898594
16499,domaine de gorneton,Chasse-sur-Rhone,Hameau de Trembas,38670,45.57774000000001,4.8247,3.5,0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04263953901984471,0.4772971301405274
16504,residence les berges du canal,Beziers,Route de Narbonne/lieu dit la Gourgasse,34500,43.327114,3.176107,3.0,0,74.0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0.5409130092803158,0.7398051889321466
16519,hotel de la poste,Piriac-sur-Mer,26 rue de la Plage,44420,47.379345,-2.546653,3.5,2,70.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.596953546277826,0.7856280322088082
16525,vvf villages la turballe,La Turballe,boulevard de la Grande Falaise,44420,47.330315,-2.498523,3.5,3,86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7334000711413291,0.8615248696410004
16529,auberge du porche,Blaye,5 rue Ernest Regnier,33390,45.123306,-0.66246,3.5,0,32.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.2728930497270062,0.6053730433073516
16530,hotel restaurant l'olifant,Blaye,6 Avenue Mercure,33390,45.13,-0.64345,3.5,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1193907092555652,0.5199891011961355
16538,le pavillon de margaux,Margaux,3 rue Georges Mandel,33460,45.041206,-0.674238,3.0,3,63.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.4605070214143229,0.6876261131975144
16539,le vignoble,Pauillac,3 quai Albert Pichon,33250,,,3.5,3,7.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0596953546277826,0.4867842348195514
16548,hotel restaurant les terrasses de beauregard,Limeuil,Cingle de Limeuil,24510,44.88685,0.815591,3.0,3,49.0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0.3581721277666956,0.6212163804443462
16551,l'arberet,Vendays Montalivet,32 route de Soulac,33930,45.36,-1.06,3.5,2,53.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.451979113610354,0.704987642437104
16558,sweet home hotel,Belley,Boulevard Du Mail,01300,45.760185,5.689104,3.5,2,40.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.3411163121587577,0.6433214620234478
16559,maison saint anthelme,Belley,37 rue Sainte Marie,01300,45.757336,5.690681,3.0,1,22.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16081197573198577,0.4931404672775219
16567,auberge des avenieres,Les Avenieres,8 Place du 11 Novembre 1918,38630,45.635483,5.562483,3.5,0,25.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.21319769509922357,0.5721681769307676
16568,hotel le lion d'or,Chauvigny,8 rue du Marche,86300,46.56898,0.64593,3.5,0,65.0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0.5543140072579813,0.7619102705112482
16569,le chalet fleuri,Chauvigny,31 avenue Aristide Briand,86300,46.5668,0.63886,3.0,2,29.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.21197942255579943,0.526345333654106
16574,hotel les deux porches,Verrieres,Place de la Mairie,86410,,,3.0,2,13.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0950252583870825,0.45044849622191385
16575,hotel montespan,Lussac les Chateaux,1 avenue de Ham sous Varsberg,86320,46.40284000000001,0.715608,3.5,0,25.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.21319769509922357,0.5721681769307676
16584,le parc,Issoire,2 avenue de la Gare,63500,45.54383,3.25346,3.5,2,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17055815607937885,0.5484504152332076
16586,hotel le relais,Issoire,1 avenue de la Gare,63500,45.54405,3.25204,3.5,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1620302482754099,0.5437068628936955
16588,hotelf1 clermont ferrand issoire coudes,Coudes,"Issoire, Auvergne 63114",63114,45.61021,3.220196,3.5,1,33.0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.2814209575309751,0.6101165956468637
16599,residence park avenir,Ivry-sur-Seine,Residence Park Avenir 60 bd Paul Vaillant Couturier,94200,48.81781,2.39815,3.0,0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04385781156326885,0.41724362984532976
16610,b&b hotel noisy le grand,Noisy-le-Grand,Rue Sancho Panca,93160,48.83567,2.54894,3.5,2,33.0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0.2814209575309751,0.6101165956468637
16611,premiere classe marne la vallee - noisy le grand,Noisy-le-Grand,9 rue de l Universite,93160,48.83796,2.550692,3.0,1,137.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1.0014200306946388,1.0386489863214035
16612,hotelf1 marne la vallee noisy le grand/ champs,Noisy-le-Grand,1 boulevard du Ru de Nesles,93160,48.84461,2.579459,2.0,1,107.0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0.5214206485855296,0.7667483108666238
16613,kyriad mlv noisy le grand,Noisy-le-Grand,5 rue du Ballon,93160,48.831696,2.581395,1.5,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01827408815136202,0.2181089196016889
16618,citea champs sur marne - meunier,Champs-sur-Marne,9 B boulevard Copernic,77420,,,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007309635260544808,0.3935258681477697
16619,hotel des deux parcs,Marne-la-Vallee,Angle cours des 2 Parcs et cours du chateau,77186,,,3.0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12426379942926173,0.4694227055799619
16621,mondhotel chelles,Chelles,1 Rue du Chateau Gaillard,77500,48.88075,2.598935,3.0,2,57.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.4166492098510541,0.6591647991604423
16624,volubilis,Douai,Boulevard Vauban,59500,50.37898300000001,3.090151,3.5,3,63.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.5372581916500434,0.752423165832224
16625,la terrasse,Douai,36 Terrasse Saint Pierre,59500,50.37044,3.082587,3.0,3,63.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4605070214143229,0.6876261131975144
16627,hotel du grand cerf,Douai,16 rue Saint Jean,59500,50.370537,3.08386,3.5,3,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15350234047144098,0.5389633105541836
16629,b&b hotel douai parc des expos cuincy,Cuincy,Rue Antoine Blondel,59553,50.38115,3.05683,3.0,2,29.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.21197942255579943,0.526345333654106
16630,campanile douai cuincy,Cuincy,Rue Maximilien Robespierre,59553,50.3819,3.055719,3.0,3,93.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0.6797960792306672,0.8299326833828748
16632,hotelf1 douai flers,Flers-en-Escrebieux,Centre Commercial Carrefour,59128,50.399445,3.04361,3.0,1,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.13157343468980653,0.47416625791947387
16633,b&b hotel lens noyelles-godault,Noyelles-Godault,2 rue de Quiery,62950,50.41303,2.989642,3.0,2,35.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0.2558372341190683,0.5548066476911782
16637,comfort hotel lille l'union,Tourcoing,320 boulevard Gambetta,59200,50.705063,3.159725,3.5,3,46.0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0.3922837589825714,0.67178277606052
16638,premiere classe lille nord - tourcoing,Tourcoing,401 boulevard Gambetta,59200,50.706593,3.160243,3.0,1,88.0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0.6432479029279431,0.8062149216853147
16639,lemon hotel - tourcoing,Tourcoing,Chaussee Marcelin Berthelot,59200,50.728817,3.183065,1.0,0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.051167446823813655,0.2292087043991715
16644,hotel premiere classe lille nord,Roncq,C.I.T. 3 Avenue De L'Europe,59223,50.753742,3.137087,3.0,1,145.0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1.0598971127789971,1.0765974050374996
16647,le relais volubilis,Lille,"Parc Europe, 340 Avenue de la Marne",59700,50.69,3.128,3.5,0,10.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.08527907803968943,0.5010148918380875
16648,comfort hotel le saint claude peronne centre,Peronne,Place Louis Daudre,80200,49.93,2.93,3.5,3,89.0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0.758983794553236,0.8757555266595365
16649,auberge des remparts,Peronne,17 rue Beaubois,80200,49.93066,2.9387,3.5,0,25.0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.21319769509922357,0.5721681769307676
16654,hotel le prieure,Rancourt,24 Route Nationale 17,80360,50.003056,2.910539,3.5,3,65.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.5543140072579813,0.7619102705112482
16661,citadines geneva ferney-voltaire,Ferney-Voltaire,34 rue de Geneve,01210,46.253857,6.113251999999999,3.0,3,115.0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.8406080549626529,0.934290834852139
16662,l'hotel de france,Ferney-Voltaire,1 rue de Geneve,01210,46.25568,6.110876,3.5,2,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5372581916500434,0.752423165832224
16663,appart'city confort geneve aeroport,Ferney-Voltaire,11 avenue des Sablonnieres,1210,46.26085,6.11302,2.5,3,153.0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0.931978495719463,1.049748771118886
16664,hotelf1 geneve aeroport ferney voltaire,Ferney-Voltaire,Route De Meyrin,01210,46.246754,6.093947,2.0,1,132.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.6432479029279431,0.885337119354424
16666,median geneve aeroport,Ferney-Voltaire,Chemin de Colovrex,01210,46.251625,6.121388,1.5,0,117.0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0.4276136627418713,0.7493867816270343
16667,premiere classe geneve - prevessin,Prevessin Moens,Parc des Anneaux de Magny 80 route du Nant,01280,46.24758,6.08442,3.0,2,113.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.8259887844415633,0.9248037301731151
16670,hotel des portes du soleil,Champery,1873 Les Crosets,,46.236618,6.1352730000000015,3.5,0,7.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0596953546277826,0.4867842348195514
16675,hotel azur,Pierrelatte,1 rue Jules Vedrines,26700,,,2.5,1,11.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.06700498988832741,0.37616433890818024
16679,hotel restaurant le prieure,Bourg-Saint-Andeol,2 rue Poterne,07700,44.371265,4.647633,3.5,2,29.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.24730932631509933,0.5911423862888157
16681,le clos des oliviers,Bourg-Saint-Andeol,Place du Champs de Mars,07700,44.37,4.64,3.5,2,56.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4775628370222608,0.71921829945564
16683,l'esplan hotel & restaurant,Saint-Paul-Trois-Chateaux,15 Place de l Esplan,26130,44.348473,4.76883,3.5,3,106.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.903958227220708,0.9563959164312407
16695,hotel bel horizon,Calenzana,4 Place du Prince Pierre,20214,42.507465,8.853582000000003,3.0,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1681216109925306,0.497884019617034
16709,residence le diamant,Villard-de-Lans,Residence le Diamant 53 rue Albert Soboul,38250,45.07368,5.56003,3.5,0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44345120580638503,0.7002440900975919
16716,le relais du vieux port,Le Conquet,1 quai du Drellach,29217,48.36117,-4.7743769999999985,3.5,0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5798977306698881,0.7761409275297841
16723,hotel restaurant les voyageurs,Saint-Renan,16 rue Saint Yves,29290,48.43,-4.62,3.5,2,49.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.4178674823944782,0.6860134330790559
16730,hotel les cols verts,La Tranche sur Mer,48 rue de Verdun,85360,46.34926,-1.418497,3.5,3,95.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.8101512413770495,0.9042168406966085
16737,larmor plage hotel,Larmor-Plage,1 rue de Bretagne,56260,47.72454000000001,-3.38884,3.5,2,33.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.2814209575309751,0.6101165956468637
16738,kerotel,Lorient,1 rue Simone Signoret,56100,47.75794000000001,-3.388063,3.5,3,49.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.4178674823944782,0.6860134330790559
16740,hotel la perriere,Lorient,45 avenue de la Perriere,56100,47.733524,-3.364838,3.0,2,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.26314686937961307,0.5595502000306901
16743,ptit dej hotel orleans,La Chapelle-Saint-Mesmin,20 rue de la Chistera,45380,47.89597,1.852733,3.5,2,78.0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0.6651768087095775,0.8235764509249043
16744,hotel premiere classe orleans ouest - la chapelle saint mesmin,La Chapelle-Saint-Mesmin,Rue de L'Aquitaine,45380,47.899143,1.854218,3.5,1,131.0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1.1171559223199314,1.074984724919041
16746,campanile orleans ouest - la chapelle saint mesmin,La Chapelle-Saint-Mesmin,Rue De L'Aquitaine,45380,47.899807,1.85298,3.5,1,126.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1.0745163833000868,1.0512669632214808
16747,b&b hotel orleans,La Chapelle-Saint-Mesmin,ZA la Chistera,45380,47.89722,1.85327,3.0,0,63.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.4605070214143229,0.6876261131975144
16748,l'escale du port arthur,La Chapelle-Saint-Mesmin,205 rue de l'Eglise,45160,47.879475,1.822895,2.0,0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03411163121587577,0.29239307691542255
16749,hotelf1 orleans la chapelle st mesmin,La Chapelle-Saint-Mesmin,50 B Route d Orleans,45380,47.89541,1.851451,2.5,1,37.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2253804205334649,0.49949669973549254
16755,saint jean hotel,Orleans,19 rue Porte Saint Jean,45000,,,3.0,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03654817630272404,0.41250007750581774
16759,logis de france hotel st nectaire,Saint-Nectaire,1 Chemin du Breuil,63710,45.59006,2.9944,3.0,0,7.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.051167446823813655,0.42198718218484177
16764,hotel le rivalet,Montaigut-le-Blanc,route de Saint Nectaire,63320,45.57356,3.03325,3.5,2,25.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.21319769509922357,0.5721681769307676
16767,hotel des pins,Murol,1 rue du Levat,63790,45.57486,2.9416330000000004,3.5,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26436514192303723,0.6006294909678397
16771,kyriad paris ouest - colombes,Colombes,1 rue Albert Camus,92700,48.93443,2.259001,3.5,3,135.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1.1512675535358072,1.093958934277089
16772,hotel royal colombes,Colombes,8 avenue de l Agent Sarre,92700,48.92392,2.2608,3.0,2,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31431431620342676,0.5927550664072743
16773,hotel le terminus,Colombes,3 avenue de l Agent Sarre,92700,48.923927,2.259765,3.0,0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07309635260544808,0.4362178392033778
16774,hotel de l'etoile,Colombes,2 boulevard Charles de Gaulle,92700,48.90907,2.2368200000000003,2.0,2,18.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.0877156231265377,0.3445721526500547
16776,residhome privilege monceau bois colombes,Bois Colombes,3 Place de la Renaissance,92270,48.90758,2.261236,3.5,3,138.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1.1768512769477142,1.108189591295625
16780,ibis budget argenteuil bords de seine,Argenteuil,Z.I. des Bords de Seine,95100,48.932316,2.2332560000000004,3.0,2,87.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6359382676673984,0.8014713693458028
16781,le grand hotel,La Souterraine,3 Place de la Gare,23300,46.23949,1.491417,3.5,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596953546277826,0.4867842348195514
16782,a la porte saint-jean hotel restaurant,La Souterraine,2 rue des Bains,23300,46.23727,1.486851,2.5,0,31.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.18883224423074088,0.47103538569842046
16789,manoir henri iv hotel,Bessines-sur-Gartempe,Avenue du Brugeaud,87250,46.13117,1.372368,3.5,3,34.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.2899488653349441,0.6148601479863758
16792,hotel balladins albertville/tournon,Tournon,Rue du Bois de l_Isle,73460,45.63417000000001,6.326835,3.5,2,68.0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0.5798977306698881,0.7761409275297841
16793,hotel la chaumiere,Tournon,Quai Farconnet,07300,,,2.5,0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07309635260544808,0.38090789124769225
16798,le sainte-helene,Sainte-Helene-sur-Isere,1842 Chemin du Roy,73460,45.61517,6.307667,3.5,0,9.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.07675117023572049,0.49627133949857544
16802,hotel le roma,Albertville,85 Chemin du Pont Albertin,73200,45.657867,6.376972,3.0,3,74.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.5409130092803158,0.7398051889321466
16814,hotel le chapitre,Aubusson,53 Grande rue,23200,45.956955,2.170475,3.5,2,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15350234047144098,0.5389633105541836
16816,domaine des glycines,Aubusson,Puy haut,23170,46.20189,2.30779,3.5,0,6.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.051167446823813655,0.4820406824800394
16817,les bougainvillees,Aubusson,343 chemin des Combes Noires,34400,,,2.0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.004873090173696539,0.26393176287835046
16819,golf du limousin,Peyrat-le-Chateau,Auphelle,87470,45.80231,1.84274,3.0,0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06578671734490327,0.4314742868638658
16822,auclair,Gueret,19 avenue de la Senatorerie,23000,46.16732800000001,1.870004,3.5,3,55.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4690349292182919,0.714474747116128
16824,campanile rouen sud - zenith - parc expo,Saint-Etienne-du-Rouvray,rue de la Mare Sansoure,76800,49.3909,1.058969,3.5,3,124.0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1.057460567692149,1.0417798585424567
